source_system,recon_reference,transaction_id,account_id,booking_date,amount,currency,status
PaymentProcessorA,REC-A-TXN00009767,TXN00009767,ACC000320,2026-01-21,7.33,GBP,Completed
PaymentProcessorA,REC-A-TXN00002956,TXN00002956,ACC000473,2026-01-08,79.45,GBP,Completed
PaymentProcessorA,REC-A-TXN00003444,TXN00003444,ACC000330,2026-01-21,1572.24,GBP,Completed
PaymentProcessorA,REC-A-TXN00007736,TXN00007736,ACC000202,2026-04-28,140.45,GBP,Completed
PaymentProcessorA,REC-A-TXN00000834,TXN00000834,ACC000940,2026-05-04,9.21,GBP,Completed
PaymentProcessorA,REC-A-TXN00006499,TXN00006499,ACC000953,2026-04-23,7.63,GBP,Completed
PaymentProcessorA,REC-A-TXN00002992,TXN00002992,ACC000311,2026-04-04,27.09,GBP,Completed
PaymentProcessorA,REC-A-TXN00007793,TXN00007793,ACC000195,2026-05-28,4.61,GBP,Completed
PaymentProcessorA,REC-A-TXN00002151,TXN00002151,ACC000932,2026-04-22,24.36,GBP,Completed
PaymentProcessorA,REC-A-TXN00004023,TXN00004023,ACC000868,2026-01-05,31.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00007615,TXN00007615,ACC000386,2026-01-08,105.63,GBP,Completed
PaymentProcessorA,REC-A-TXN00006124,TXN00006124,ACC000512,2026-04-03,17.8,GBP,Completed
PaymentProcessorA,REC-A-TXN00003339,TXN00003339,ACC000834,2026-06-25,23.23,GBP,Completed
PaymentProcessorA,REC-A-TXN00004344,TXN00004344,ACC000961,2026-02-27,4423.37,EUR,Completed
PaymentProcessorA,REC-A-TXN00004464,TXN00004464,ACC000589,2026-05-29,21.34,USD,Pending
PaymentProcessorA,REC-A-TXN00002376,TXN00002376,ACC000035,2026-03-11,16.68,GBP,Completed
PaymentProcessorA,REC-A-TXN00009044,TXN00009044,ACC000757,2026-07-04,97.05,GBP,Completed
PaymentProcessorA,REC-A-TXN00005571,TXN00005571,ACC000792,2026-03-15,10.67,GBP,Pending
PaymentProcessorA,REC-A-TXN00008599,TXN00008599,ACC000808,2026-01-22,72.57,USD,Completed
PaymentProcessorA,REC-A-TXN00008504,TXN00008504,ACC000011,2026-03-26,72.65,GBP,Completed
PaymentProcessorA,REC-A-TXN00008880,TXN00008880,ACC000377,2026-02-09,23.14,GBP,Completed
PaymentProcessorA,REC-A-TXN00001887,TXN00001887,ACC000380,2026-01-31,61.63,GBP,Completed
PaymentProcessorA,REC-A-TXN00001198,TXN00001198,ACC000804,2026-05-21,46.24,GBP,Completed
PaymentProcessorA,REC-A-TXN00006427,TXN00006427,ACC000861,2026-06-13,53.83,USD,Completed
PaymentProcessorA,REC-A-TXN00008911,TXN00008911,ACC001175,2026-04-27,70.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00002936,TXN00002936,ACC001078,2026-07-04,15.54,GBP,Failed
PaymentProcessorA,REC-A-TXN00006342,TXN00006342,ACC000393,2026-05-11,27.44,GBP,Completed
PaymentProcessorA,REC-A-TXN00001430,TXN00001430,ACC001190,2026-05-13,21.08,GBP,Completed
PaymentProcessorA,REC-A-TXN00006307,TXN00006307,ACC000065,2026-04-27,2679.82,GBP,Completed
PaymentProcessorA,REC-A-TXN00003650,TXN00003650,ACC001251,2026-06-26,134.73,GBP,Completed
PaymentProcessorA,REC-A-TXN00001938,TXN00001938,ACC000363,2026-03-23,28.09,GBP,Completed
PaymentProcessorA,REC-A-TXN00005172,TXN00005172,ACC000440,2026-06-03,30.26,GBP,Completed
PaymentProcessorA,REC-A-TXN00007764,TXN00007764,ACC000592,2026-06-26,94.25,EUR,Completed
PaymentProcessorA,REC-A-TXN00006393,TXN00006393,ACC000770,2026-02-25,17.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00001154,TXN00001154,ACC001131,2026-02-22,38.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00006250,TXN00006250,ACC000890,2026-02-12,4.82,GBP,Completed
PaymentProcessorA,REC-A-TXN00007037,TXN00007037,ACC000183,2026-01-16,24.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00004229,TXN00004229,ACC000200,2026-02-26,42.34,EUR,Completed
PaymentProcessorA,REC-A-TXN00004975,TXN00004975,ACC000191,2026-01-10,41.99,EUR,Reversed
PaymentProcessorA,REC-A-TXN00006401,TXN00006401,ACC000077,2026-01-25,220.67,GBP,Completed
PaymentProcessorA,REC-A-TXN00003640,TXN00003640,ACC000431,2026-04-28,33.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00003972,TXN00003972,ACC000295,2026-02-10,23.22,GBP,Completed
PaymentProcessorA,REC-A-TXN00009594,TXN00009594,ACC000870,2026-05-27,228.42,GBP,Completed
PaymentProcessorA,REC-A-TXN00003376,TXN00003376,ACC001283,2026-01-11,50.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00002487,TXN00002487,ACC000322,2026-04-12,16.44,EUR,Completed
PaymentProcessorA,REC-A-TXN00006954,TXN00006954,ACC000628,2026-06-06,390.49,GBP,Completed
PaymentProcessorA,REC-A-TXN00000606,TXN00000606,ACC000037,2026-07-03,10.07,GBP,Reversed
PaymentProcessorA,REC-A-TXN00007444,TXN00007444,ACC000566,2026-06-07,71.35,USD,Completed
PaymentProcessorA,REC-A-TXN00005928,TXN00005928,ACC001002,2026-01-28,25.23,GBP,Completed
PaymentProcessorA,REC-A-TXN00002454,TXN00002454,ACC000294,2026-03-12,1770.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00003609,TXN00003609,ACC000676,2026-04-17,43.75,GBP,Completed
PaymentProcessorA,REC-A-TXN00001484,TXN00001484,ACC000226,2026-07-04,78.73,USD,Completed
PaymentProcessorA,REC-A-TXN00004519,TXN00004519,ACC000122,2026-03-25,8.64,EUR,Completed
PaymentProcessorA,REC-A-TXN00003038,TXN00003038,ACC000929,2026-05-10,138.19,GBP,Completed
PaymentProcessorA,REC-A-TXN00009352,TXN00009352,ACC000686,2026-04-23,49.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00007692,TXN00007692,ACC000168,2026-02-02,69.73,GBP,Pending
PaymentProcessorA,REC-A-TXN00004116,TXN00004116,ACC000142,2026-04-04,21.68,GBP,Pending
PaymentProcessorA,REC-A-TXN00001427,TXN00001427,ACC001207,2026-06-05,6.29,GBP,Completed
PaymentProcessorA,REC-A-TXN00000497,TXN00000497,ACC001196,2026-05-14,6.02,GBP,Completed
PaymentProcessorA,REC-A-TXN00003353,TXN00003353,ACC000551,2026-02-25,34.32,GBP,Completed
PaymentProcessorA,REC-A-TXN00008794,TXN00008794,ACC001277,2026-02-22,55.73,GBP,Completed
PaymentProcessorA,REC-A-TXN00000759,TXN00000759,ACC001288,2026-06-28,1558.32,GBP,Completed
PaymentProcessorA,REC-A-TXN00000838,TXN00000838,ACC000649,2026-06-19,21.81,EUR,Completed
PaymentProcessorA,REC-A-TXN00004327,TXN00004327,ACC000064,2026-01-28,54.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00002128,TXN00002128,ACC000744,2026-04-04,47.75,GBP,Pending
PaymentProcessorA,REC-A-TXN00001023,TXN00001023,ACC000385,2026-02-23,10.03,EUR,Completed
PaymentProcessorA,REC-A-TXN00008762,TXN00008762,ACC000033,2026-05-13,171.2,GBP,Completed
PaymentProcessorA,REC-A-TXN00005614,TXN00005614,ACC000685,2026-01-31,20.15,GBP,Failed
PaymentProcessorA,REC-A-TXN00005581,TXN00005581,ACC000205,2026-04-05,7.2,EUR,Completed
PaymentProcessorA,REC-A-TXN00001058,TXN00001058,ACC001188,2026-05-09,31.83,GBP,Completed
PaymentProcessorA,REC-A-TXN00009542,TXN00009542,ACC000989,2026-02-15,127.99,GBP,Completed
PaymentProcessorA,REC-A-TXN00006856,TXN00006856,ACC000928,2026-06-21,13.75,GBP,Completed
PaymentProcessorA,REC-A-TXN00007349,TXN00007349,ACC000111,2026-03-29,54.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00009045,TXN00009045,ACC001189,2026-04-02,52.95,EUR,Completed
PaymentProcessorA,REC-A-TXN00002129,TXN00002129,ACC001167,2026-03-18,23.65,GBP,Completed
PaymentProcessorA,REC-A-TXN00002767,TXN00002767,ACC000628,2026-04-24,19.95,GBP,Completed
PaymentProcessorA,REC-A-TXN00002109,TXN00002109,ACC000595,2026-04-12,3340.33,GBP,Completed
PaymentProcessorA,REC-A-TXN00003617,TXN00003617,ACC000585,2026-05-11,40.59,USD,Completed
PaymentProcessorA,REC-A-TXN00001545,TXN00001545,ACC001257,2026-06-04,27.34,EUR,Completed
PaymentProcessorA,REC-A-TXN00006914,TXN00006914,ACC001098,2026-04-05,38.04,GBP,Completed
PaymentProcessorA,REC-A-TXN00001719,TXN00001719,ACC000669,2026-02-10,5.61,GBP,Completed
PaymentProcessorA,REC-A-TXN00007435,TXN00007435,ACC000778,2026-05-14,176.95,EUR,Completed
PaymentProcessorA,REC-A-TXN00007365,TXN00007365,ACC000724,2026-04-07,24.1,GBP,Failed
PaymentProcessorA,REC-A-TXN00006235,TXN00006235,ACC000468,2026-06-24,82.2,GBP,Completed
PaymentProcessorA,REC-A-TXN00000725,TXN00000725,ACC000571,2026-05-27,73.72,GBP,Completed
PaymentProcessorA,REC-A-TXN00006673,TXN00006673,ACC000767,2026-05-19,56.39,GBP,Completed
PaymentProcessorA,REC-A-TXN00008029,TXN00008029,ACC000958,2026-03-17,16.03,GBP,Completed
PaymentProcessorA,REC-A-TXN00005492,TXN00005492,ACC000587,2026-03-04,67.54,GBP,Completed
PaymentProcessorA,REC-A-TXN00001128,TXN00001128,ACC000111,2026-03-29,33.17,USD,Completed
PaymentProcessorA,REC-A-TXN00002957,TXN00002957,ACC000327,2026-03-04,63.63,GBP,Completed
PaymentProcessorA,REC-A-TXN00005156,TXN00005156,ACC000989,2026-01-30,27.8,GBP,Completed
PaymentProcessorA,REC-A-TXN00004817,TXN00004817,ACC000683,2026-01-10,74.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00006202,TXN00006202,ACC001035,2026-04-20,2.67,GBP,Completed
PaymentProcessorA,REC-A-TXN00006224,TXN00006224,ACC000316,2026-02-25,19.71,GBP,Completed
PaymentProcessorA,REC-A-TXN00008686,TXN00008686,ACC000024,2026-04-08,81.55,GBP,Pending
PaymentProcessorA,REC-A-TXN00007114,TXN00007114,ACC000213,2026-05-15,263.05,GBP,Reversed
PaymentProcessorA,REC-A-TXN00005275,TXN00005275,ACC000538,2026-03-28,166.57,GBP,Completed
PaymentProcessorA,REC-A-TXN00008536,TXN00008536,ACC000652,2026-04-08,25.95,GBP,Completed
PaymentProcessorA,REC-A-TXN00003044,TXN00003044,ACC000635,2026-05-28,11.54,GBP,Reversed
PaymentProcessorA,REC-A-TXN00006912,TXN00006912,ACC001186,2026-01-06,32.66,GBP,Completed
PaymentProcessorA,REC-A-TXN00000150,TXN00000150,ACC000118,2026-02-02,80.41,GBP,Completed
PaymentProcessorA,REC-A-TXN00007574,TXN00007574,ACC000231,2026-05-26,19.09,GBP,Completed
PaymentProcessorA,REC-A-TXN00004206,TXN00004206,ACC000574,2026-06-25,20.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00005493,TXN00005493,ACC000731,2026-05-23,35.68,EUR,Completed
PaymentProcessorA,REC-A-TXN00002690,TXN00002690,ACC001289,2026-06-09,25.54,USD,Pending
PaymentProcessorA,REC-A-TXN00004221,TXN00004221,ACC000564,2026-05-13,42.83,GBP,Completed
PaymentProcessorA,REC-A-TXN00009102,TXN00009102,ACC000301,2026-01-27,5002.3,GBP,Completed
PaymentProcessorA,REC-A-TXN00000842,TXN00000842,ACC000614,2026-01-31,2167.82,EUR,Completed
PaymentProcessorA,REC-A-TXN00008137,TXN00008137,ACC000796,2026-05-07,21.48,GBP,Completed
PaymentProcessorA,REC-A-TXN00006438,TXN00006438,ACC001260,2026-03-07,21.12,GBP,Completed
PaymentProcessorA,REC-A-TXN00009700,TXN00009700,ACC000368,2026-04-12,12.13,USD,Completed
PaymentProcessorA,REC-A-TXN00006200,TXN00006200,ACC000794,2026-01-22,22.95,USD,Completed
PaymentProcessorA,REC-A-TXN00002795,TXN00002795,ACC000933,2026-01-12,21.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00007626,TXN00007626,ACC000625,2026-03-07,53.99,GBP,Reversed
PaymentProcessorA,REC-A-TXN00008475,TXN00008475,ACC000097,2026-01-27,11.42,GBP,Completed
PaymentProcessorA,REC-A-TXN00007890,TXN00007890,ACC001210,2026-03-01,112.3,USD,Completed
PaymentProcessorA,REC-A-TXN00006608,TXN00006608,ACC000928,2026-07-02,42.58,USD,Completed
PaymentProcessorA,REC-A-TXN00009195,TXN00009195,ACC000782,2026-03-25,56.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00008248,TXN00008248,ACC000601,2026-05-25,23.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00001393,TXN00001393,ACC001197,2026-06-15,493.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00001922,TXN00001922,ACC000543,2026-05-14,1988.02,GBP,Completed
PaymentProcessorA,REC-A-TXN00007019,TXN00007019,ACC000246,2026-03-26,34.22,GBP,Completed
PaymentProcessorA,REC-A-TXN00003622,TXN00003622,ACC000164,2026-02-14,36.19,GBP,Completed
PaymentProcessorA,REC-A-TXN00004849,TXN00004849,ACC000979,2026-04-17,132.7,GBP,Completed
PaymentProcessorA,REC-A-TXN00002292,TXN00002292,ACC001289,2026-02-14,17.14,GBP,Completed
PaymentProcessorA,REC-A-TXN00002134,TXN00002134,ACC001128,2026-05-13,19.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00000551,TXN00000551,ACC000850,2026-02-12,24.16,GBP,Pending
PaymentProcessorA,REC-A-TXN00001741,TXN00001741,ACC000078,2026-02-08,183.5,GBP,Completed
PaymentProcessorA,REC-A-TXN00005290,TXN00005290,ACC001137,2026-07-03,41.85,GBP,Completed
PaymentProcessorA,REC-A-TXN00001818,TXN00001818,ACC000217,2026-06-25,63.2,GBP,Completed
PaymentProcessorA,REC-A-TXN00004699,TXN00004699,ACC001126,2026-03-14,13.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00005182,TXN00005182,ACC000429,2026-02-21,56.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00003019,TXN00003019,ACC000704,2026-03-04,28.0,GBP,Completed
PaymentProcessorA,REC-A-TXN00000018,TXN00000018,ACC000374,2026-02-15,14.76,GBP,Completed
PaymentProcessorA,REC-A-TXN00001771,TXN00001771,ACC000325,2026-06-30,21.14,EUR,Completed
PaymentProcessorA,REC-A-TXN00001889,TXN00001889,ACC000569,2026-01-16,63.79,USD,Completed
PaymentProcessorA,REC-A-TXN00002153,TXN00002153,ACC000844,2026-03-16,40.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00001643,TXN00001643,ACC001160,2026-02-10,4.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00007847,TXN00007847,ACC001223,2026-04-17,3528.85,GBP,Completed
PaymentProcessorA,REC-A-TXN00004194,TXN00004194,ACC001140,2026-01-08,28.53,GBP,Completed
PaymentProcessorA,REC-A-TXN00009433,TXN00009433,ACC000892,2026-03-10,54.6,GBP,Completed
PaymentProcessorA,REC-A-TXN00008899,TXN00008899,ACC000461,2026-04-01,24.2,GBP,Completed
PaymentProcessorA,REC-A-TXN00000534,TXN00000534,ACC001058,2026-02-14,26.42,GBP,Completed
PaymentProcessorA,REC-A-TXN00000133,TXN00000133,ACC000598,2026-05-09,44.02,GBP,Failed
PaymentProcessorA,REC-A-TXN00007723,TXN00007723,ACC000624,2026-01-14,30.8,GBP,Completed
PaymentProcessorA,REC-A-TXN00008459,TXN00008459,ACC001022,2026-05-11,44.14,EUR,Completed
PaymentProcessorA,REC-A-TXN00000965,TXN00000965,ACC000194,2026-05-13,69.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00008720,TXN00008720,ACC000992,2026-05-19,11.25,GBP,Completed
PaymentProcessorA,REC-A-TXN00006413,TXN00006413,ACC000033,2026-03-06,21.22,GBP,Completed
PaymentProcessorA,REC-A-TXN00008286,TXN00008286,ACC000866,2026-02-23,2629.04,GBP,Completed
PaymentProcessorA,REC-A-TXN00007854,TXN00007854,ACC000379,2026-05-08,4283.24,GBP,Completed
PaymentProcessorA,REC-A-TXN00001096,TXN00001096,ACC000073,2026-04-03,41.5,GBP,Completed
PaymentProcessorA,REC-A-TXN00006930,TXN00006930,ACC000710,2026-03-25,4.64,GBP,Completed
PaymentProcessorA,REC-A-TXN00009255,TXN00009255,ACC000178,2026-01-26,87.94,GBP,Completed
PaymentProcessorA,REC-A-TXN00001562,TXN00001562,ACC001020,2026-01-10,39.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00001671,TXN00001671,ACC000433,2026-03-05,30.91,GBP,Completed
PaymentProcessorA,REC-A-TXN00006088,TXN00006088,ACC000290,2026-05-03,10.6,GBP,Completed
PaymentProcessorA,REC-A-TXN00006670,TXN00006670,ACC000948,2026-05-26,35.46,USD,Completed
PaymentProcessorA,REC-A-TXN00005934,TXN00005934,ACC000225,2026-04-02,15.32,GBP,Failed
PaymentProcessorA,REC-A-TXN00008830,TXN00008830,ACC000685,2026-03-15,28.56,GBP,Completed
PaymentProcessorA,REC-A-TXN00007946,TXN00007946,ACC000202,2026-02-09,4.74,GBP,Completed
PaymentProcessorA,REC-A-TXN00003509,TXN00003509,ACC001031,2026-03-10,12.01,GBP,Completed
PaymentProcessorA,REC-A-TXN00002003,TXN00002003,ACC001254,2026-06-11,21.1,GBP,Completed
PaymentProcessorA,REC-A-TXN00005867,TXN00005867,ACC000420,2026-06-30,33.28,GBP,Completed
PaymentProcessorA,REC-A-TXN00000169,TXN00000169,ACC000761,2026-04-18,15.53,EUR,Completed
PaymentProcessorA,REC-A-TXN00002589,TXN00002589,ACC000932,2026-06-21,31.99,GBP,Completed
PaymentProcessorA,REC-A-TXN00005906,TXN00005906,ACC000319,2026-02-20,45.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00009530,TXN00009530,ACC000767,2026-03-21,9.39,GBP,Completed
PaymentProcessorA,REC-A-TXN00006385,TXN00006385,ACC000037,2026-06-06,19.02,GBP,Completed
PaymentProcessorA,REC-A-TXN00007825,TXN00007825,ACC000652,2026-04-02,35.22,GBP,Completed
PaymentProcessorA,REC-A-TXN00009780,TXN00009780,ACC000032,2026-04-01,11.1,GBP,Completed
PaymentProcessorA,REC-A-TXN00004630,TXN00004630,ACC000900,2026-05-26,9.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00008561,TXN00008561,ACC000896,2026-04-11,39.72,GBP,Completed
PaymentProcessorA,REC-A-TXN00009292,TXN00009292,ACC000344,2026-02-08,15.44,GBP,Completed
PaymentProcessorA,REC-A-TXN00006875,TXN00006875,ACC000849,2026-06-11,135.62,GBP,Completed
PaymentProcessorA,REC-A-TXN00006522,TXN00006522,ACC000028,2026-06-14,190.68,USD,Completed
PaymentProcessorA,REC-A-TXN00008980,TXN00008980,ACC000750,2026-04-09,62.45,GBP,Completed
PaymentProcessorA,REC-A-TXN00006648,TXN00006648,ACC000082,2026-05-13,11.87,GBP,Completed
PaymentProcessorA,REC-A-TXN00009826,TXN00009826,ACC000162,2026-06-26,19.51,GBP,Pending
PaymentProcessorA,REC-A-TXN00000211,TXN00000211,ACC000813,2026-05-18,22.83,GBP,Completed
PaymentProcessorA,REC-A-TXN00005279,TXN00005279,ACC000511,2026-04-23,30.88,GBP,Completed
PaymentProcessorA,REC-A-TXN00001920,TXN00001920,ACC000289,2026-04-23,15.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00000719,TXN00000719,ACC000554,2026-01-22,104.97,EUR,Completed
PaymentProcessorA,REC-A-TXN00004869,TXN00004869,ACC000377,2026-05-29,75.87,GBP,Reversed
PaymentProcessorA,REC-A-TXN00007835,TXN00007835,ACC000321,2026-04-07,13.27,USD,Completed
PaymentProcessorA,REC-A-TXN00001299,TXN00001299,ACC000626,2026-05-23,20.56,GBP,Completed
PaymentProcessorA,REC-A-TXN00009194,TXN00009194,ACC000940,2026-05-22,11.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00004618,TXN00004618,ACC000034,2026-01-15,28.06,GBP,Pending
PaymentProcessorA,REC-A-TXN00003129,TXN00003129,ACC001019,2026-04-06,49.31,GBP,Completed
PaymentProcessorA,REC-A-TXN00009796,TXN00009796,ACC000584,2026-01-18,39.53,EUR,Completed
PaymentProcessorA,REC-A-TXN00003980,TXN00003980,ACC001268,2026-05-12,15.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00009925,TXN00009925,ACC000305,2026-07-04,50.1,GBP,Completed
PaymentProcessorA,REC-A-TXN00008318,TXN00008318,ACC000763,2026-02-28,27.56,EUR,Failed
PaymentProcessorA,REC-A-TXN00004394,TXN00004394,ACC001135,2026-05-29,12.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00001288,TXN00001288,ACC000047,2026-02-15,56.65,GBP,Completed
PaymentProcessorA,REC-A-TXN00004356,TXN00004356,ACC000016,2026-04-14,22.47,GBP,Completed
PaymentProcessorA,REC-A-TXN00007014,TXN00007014,ACC000408,2026-01-24,90.46,GBP,Pending
PaymentProcessorA,REC-A-TXN00003886,TXN00003886,ACC000580,2026-01-23,8.88,GBP,Completed
PaymentProcessorA,REC-A-TXN00005750,TXN00005750,ACC001170,2026-03-22,41.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00009170,TXN00009170,ACC001053,2026-05-09,137.37,GBP,Completed
PaymentProcessorA,REC-A-TXN00002408,TXN00002408,ACC001009,2026-04-09,127.06,GBP,Completed
PaymentProcessorA,REC-A-TXN00002014,TXN00002014,ACC000489,2026-01-21,33.93,USD,Completed
PaymentProcessorA,REC-A-TXN00005154,TXN00005154,ACC000803,2026-01-29,26.32,GBP,Completed
PaymentProcessorA,REC-A-TXN00008552,TXN00008552,ACC000494,2026-02-09,23.91,GBP,Completed
PaymentProcessorA,REC-A-TXN00004377,TXN00004377,ACC000784,2026-05-19,256.0,GBP,Completed
PaymentProcessorA,REC-A-TXN00008823,TXN00008823,ACC000780,2026-04-06,81.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00004274,TXN00004274,ACC000936,2026-06-23,6027.37,GBP,Reversed
PaymentProcessorA,REC-A-TXN00005826,TXN00005826,ACC000078,2026-04-30,330.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00006700,TXN00006700,ACC000479,2026-03-29,118.06,GBP,Completed
PaymentProcessorA,REC-A-TXN00007244,TXN00007244,ACC000040,2026-03-18,22.22,EUR,Completed
PaymentProcessorA,REC-A-TXN00000450,TXN00000450,ACC000695,2026-03-15,65.14,EUR,Completed
PaymentProcessorA,REC-A-TXN00002228,TXN00002228,ACC000022,2026-02-18,12.18,GBP,Completed
PaymentProcessorA,REC-A-TXN00005757,TXN00005757,ACC000624,2026-06-13,72.66,GBP,Completed
PaymentProcessorA,REC-A-TXN00000811,TXN00000811,ACC000660,2026-06-02,19.34,GBP,Completed
PaymentProcessorA,REC-A-TXN00004181,TXN00004181,ACC000255,2026-02-15,4.65,GBP,Completed
PaymentProcessorA,REC-A-TXN00009001,TXN00009001,ACC001032,2026-05-19,7.28,GBP,Completed
PaymentProcessorA,REC-A-TXN00005439,TXN00005439,ACC000988,2026-02-09,142.48,GBP,Completed
PaymentProcessorA,REC-A-TXN00007534,TXN00007534,ACC000986,2026-02-15,188.53,GBP,Pending
PaymentProcessorA,REC-A-TXN00006370,TXN00006370,ACC000499,2026-01-31,44.85,GBP,Completed
PaymentProcessorA,REC-A-TXN00008417,TXN00008417,ACC000234,2026-05-07,31.87,GBP,Completed
PaymentProcessorA,REC-A-TXN00001478,TXN00001478,ACC000036,2026-03-09,215.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00001791,TXN00001791,ACC000451,2026-05-29,6.37,GBP,Completed
PaymentProcessorA,REC-A-TXN00002009,TXN00002009,ACC000235,2026-03-27,50.74,GBP,Completed
PaymentProcessorA,REC-A-TXN00000683,TXN00000683,ACC000666,2026-01-24,41.03,GBP,Completed
PaymentProcessorA,REC-A-TXN00002817,TXN00002817,ACC000821,2026-02-03,15.04,GBP,Completed
PaymentProcessorA,REC-A-TXN00009432,TXN00009432,ACC001112,2026-02-05,7726.72,EUR,Completed
PaymentProcessorA,REC-A-TXN00003775,TXN00003775,ACC001001,2026-02-15,94.59,GBP,Completed
PaymentProcessorA,REC-A-TXN00006496,TXN00006496,ACC001049,2026-05-01,13.09,EUR,Completed
PaymentProcessorA,REC-A-TXN00008879,TXN00008879,ACC001156,2026-03-04,3.04,EUR,Completed
PaymentProcessorA,REC-A-TXN00007362,TXN00007362,ACC000163,2026-02-09,96.09,EUR,Completed
PaymentProcessorA,REC-A-TXN00008367,TXN00008367,ACC000691,2026-06-05,120.74,GBP,Completed
PaymentProcessorA,REC-A-TXN00007475,TXN00007475,ACC000076,2026-02-18,151.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00000047,TXN00000047,ACC000336,2026-03-29,50.61,GBP,Completed
PaymentProcessorA,REC-A-TXN00000031,TXN00000031,ACC000190,2026-05-09,36.11,GBP,Completed
PaymentProcessorA,REC-A-TXN00008251,TXN00008251,ACC000668,2026-03-03,17.42,EUR,Completed
PaymentProcessorA,REC-A-TXN00006936,TXN00006936,ACC000586,2026-05-01,33.72,EUR,Completed
PaymentProcessorA,REC-A-TXN00001469,TXN00001469,ACC000241,2026-05-11,50.56,GBP,Completed
PaymentProcessorA,REC-A-TXN00001666,TXN00001666,ACC001031,2026-05-26,12.76,GBP,Completed
PaymentProcessorA,REC-A-TXN00001417,TXN00001417,ACC000178,2026-05-31,55.68,GBP,Completed
PaymentProcessorA,REC-A-TXN00006481,TXN00006481,ACC000712,2026-01-31,3.03,GBP,Completed
PaymentProcessorA,REC-A-TXN00004853,TXN00004853,ACC001022,2026-06-16,76.02,GBP,Completed
PaymentProcessorA,REC-A-TXN00002471,TXN00002471,ACC000197,2026-04-28,8.6,USD,Failed
PaymentProcessorA,REC-A-TXN00004374,TXN00004374,ACC000389,2026-04-24,29.4,GBP,Completed
PaymentProcessorA,REC-A-TXN00008525,TXN00008525,ACC000163,2026-03-04,35.91,GBP,Completed
PaymentProcessorA,REC-A-TXN00000430,TXN00000430,ACC000502,2026-04-23,21.54,GBP,Completed
PaymentProcessorA,REC-A-TXN00005245,TXN00005245,ACC000273,2026-01-17,34.47,GBP,Completed
PaymentProcessorA,REC-A-TXN00002120,TXN00002120,ACC000627,2026-05-04,58.7,GBP,Completed
PaymentProcessorA,REC-A-TXN00000386,TXN00000386,ACC000589,2026-04-14,31.74,GBP,Completed
PaymentProcessorA,REC-A-TXN00001946,TXN00001946,ACC000399,2026-03-06,1.79,GBP,Completed
