transaction_id,transaction_timestamp,customer_id,full_name,customer_master_country,country_risk_level,customer_segment,kyc_status,customer_master_pep_flag,account_id,account_type,account_status,merchant_id,merchant_name,merchant_category,merchant_country,merchant_country_risk_level,amount,currency,channel,transaction_type,status,cross_border_flag,high_amount_flag,unusual_hour_flag,high_risk_category_flag,high_risk_country_flag,kyc_issue_flag,pep_flag,watchlist_match_flag,watchlist_type,watchlist_risk_reason,suspicious_label,rule_based_risk_score,risk_band,alert_priority,should_create_alert,reason_codes,reason_count,scored_at
TXN00007747,2026-04-09 00:34:16,CUST000356,Hannah Hussain,United States,Low,Retail,Verified,0,ACC000053,Current,Active,MER000220,Hotels Merchant 220,Hotels,Nigeria,High,11.68,GBP,Branch,Refund,Completed,1,0,1,0,1,0,0,0,,,1,38,Medium,P3,1,HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY,3,2026-07-11T20:43:40
TXN00008492,2026-06-13 16:28:02,CUST000780,Lucas Smith,France,Low,Corporate,Verified,0,ACC000608,Current,Active,MER000215,Crypto Exchange Merchant 215,Crypto Exchange,Spain,Low,11.55,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00008486,2026-02-17 19:31:44,CUST000434,Noah Patel,France,Low,Retail,Verified,0,ACC001296,Savings,Active,MER000011,Money Transfer Merchant 011,Money Transfer,Germany,Low,11.49,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00009281,2026-01-14 10:41:51,CUST000467,Noah Green,Italy,Low,Retail,Verified,0,ACC001278,Current,Active,MER000215,Crypto Exchange Merchant 215,Crypto Exchange,Spain,Low,11.34,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00005226,2026-03-09 00:45:22,CUST000637,Isabella Wright,Turkey,High,Retail,Verified,0,ACC001239,Savings,Active,MER000124,Travel Merchant 124,Travel,India,Medium,11.26,GBP,Mobile Banking,Purchase,Completed,1,0,1,0,1,0,0,0,,,1,38,Medium,P3,1,HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY,3,2026-07-11T20:43:40
TXN00008454,2026-01-19 15:19:57,CUST000006,Noah Davies,Germany,Low,Private Banking,Verified,0,ACC000268,Current,Active,MER000224,Crypto Exchange Merchant 224,Crypto Exchange,France,Low,11.16,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00005996,2026-05-04 06:24:23,CUST000160,Aisha Walker,Spain,Low,SME,Verified,0,ACC000013,Current,Active,MER000102,Gambling Merchant 102,Gambling,Singapore,Low,11.06,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00005958,2026-06-29 16:58:12,CUST000235,Fatima Khan,United Arab Emirates,Medium,Retail,Verified,0,ACC001068,Savings,Active,MER000106,Gambling Merchant 106,Gambling,United States,Low,10.91,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00007448,2026-02-13 20:42:00,CUST000363,Ali Smith,Pakistan,Medium,SME,Verified,0,ACC000513,Current,Dormant,MER000039,Gambling Merchant 039,Gambling,Canada,Low,10.64,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00006088,2026-05-10 15:01:51,CUST000623,Ethan Green,Germany,Low,Retail,Verified,0,ACC000290,Current,Active,MER000039,Gambling Merchant 039,Gambling,Canada,Low,10.6,GBP,Branch,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00005608,2026-02-20 10:49:00,CUST000049,Grace Robinson,United Arab Emirates,Medium,Retail,Verified,0,ACC000753,Current,Active,MER000107,Gambling Merchant 107,Gambling,India,Medium,10.49,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00000664,2026-07-06 16:41:40,CUST000525,Ali Young,Netherlands,Low,Retail,Verified,0,ACC000952,Savings,Active,MER000106,Gambling Merchant 106,Gambling,United States,Low,10.47,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00001507,2026-07-06 13:33:17,CUST000694,Daniel Wilson,India,Medium,Retail,Verified,0,ACC001297,Savings,Active,MER000021,Crypto Exchange Merchant 021,Crypto Exchange,Germany,Low,10.44,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00003323,2026-02-13 06:44:06,CUST000964,Aisha Green,Pakistan,Medium,Retail,Verified,0,ACC000127,Current,Active,MER000102,Gambling Merchant 102,Gambling,Singapore,Low,10.43,EUR,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00006795,2026-04-18 18:36:35,CUST000321,Oliver Jones,United Arab Emirates,Medium,Retail,Verified,0,ACC001045,Current,Active,MER000160,Crypto Exchange Merchant 160,Crypto Exchange,Pakistan,Medium,10.26,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00005299,2026-02-19 15:14:14,CUST000524,Amelia Thomas,Germany,Low,SME,Verified,0,ACC000729,Current,Active,MER000099,Money Transfer Merchant 099,Money Transfer,Canada,Low,10.22,GBP,E-Commerce,Transfer,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00003112,2026-05-11 04:09:02,CUST000169,Fatima Patel,Turkey,High,Retail,Verified,0,ACC001018,Current,Active,MER000016,Subscription Merchant 016,Subscription,United Kingdom,Low,10.17,EUR,E-Commerce,Transfer,Completed,1,0,1,0,1,0,0,0,,,1,38,Medium,P3,1,HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY,3,2026-07-11T20:43:40
TXN00004149,2026-04-09 09:01:41,CUST000864,Ali Patel,France,Low,Retail,Verified,0,ACC000735,Current,Active,MER000056,Crypto Exchange Merchant 056,Crypto Exchange,United States,Low,9.9,USD,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00005468,2026-04-13 09:26:23,CUST000078,Muhammad Robinson,United Kingdom,Low,Retail,Verified,0,ACC000742,Current,Active,MER000234,Gambling Merchant 234,Gambling,Germany,Low,9.79,GBP,Branch,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00001704,2026-03-31 17:45:57,CUST000877,Lucas Hussain,United States,Low,SME,Verified,0,ACC000036,Current,Active,MER000045,Money Transfer Merchant 045,Money Transfer,France,Low,9.78,USD,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00002888,2026-02-24 21:40:37,CUST000483,Lucas Walker,United Arab Emirates,Medium,Retail,Verified,0,ACC001272,Savings,Dormant,MER000208,Gambling Merchant 208,Gambling,France,Low,9.63,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00004700,2026-04-30 16:32:30,CUST000364,Zara Wright,Netherlands,Low,Retail,Verified,0,ACC000105,Business,Active,MER000234,Gambling Merchant 234,Gambling,Germany,Low,9.58,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00001624,2026-06-30 21:45:06,CUST000389,Hannah Miller,Pakistan,Medium,Retail,Verified,0,ACC000236,Current,Active,MER000250,Gambling Merchant 250,Gambling,Germany,Low,9.53,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00006107,2026-04-03 00:39:56,CUST000068,Ali Robinson,Singapore,Low,SME,Verified,0,ACC000643,Current,Active,MER000130,Restaurants Merchant 130,Restaurants,Turkey,High,9.41,GBP,Branch,Purchase,Pending,1,0,1,0,1,0,0,0,,,1,38,Medium,P3,1,HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY,3,2026-07-11T20:43:40
TXN00008087,2026-02-07 04:58:44,CUST000087,Oliver Davies,Nigeria,High,Retail,Verified,0,ACC000045,Current,Active,MER000059,Electronics Merchant 059,Electronics,France,Low,9.35,GBP,Branch,Purchase,Completed,1,0,1,0,1,0,0,0,,,1,38,Medium,P3,1,HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY,3,2026-07-11T20:43:40
TXN00004146,2026-01-29 13:15:01,CUST000074,Zara Clarke,Canada,Low,Retail,Verified,0,ACC000062,Current,Active,MER000215,Crypto Exchange Merchant 215,Crypto Exchange,Spain,Low,9.34,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00001294,2026-04-01 13:35:56,CUST000031,Muhammad Young,France,Low,Private Banking,Verified,0,ACC000568,Current,Active,MER000029,Money Transfer Merchant 029,Money Transfer,Canada,Low,9.33,EUR,Branch,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00004362,2026-03-05 09:09:47,CUST000307,Ethan Robinson,United Arab Emirates,Medium,Private Banking,Verified,0,ACC000896,Current,Active,MER000208,Gambling Merchant 208,Gambling,France,Low,9.14,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00006319,2026-03-14 13:27:47,CUST000640,Isabella Taylor,Singapore,Low,Retail,Verified,0,ACC001006,Current,Active,MER000239,Crypto Exchange Merchant 239,Crypto Exchange,France,Low,9.0,USD,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00000642,2026-06-02 14:10:42,CUST000638,Maya Young,Spain,Low,SME,Verified,0,ACC000611,Current,Active,MER000208,Gambling Merchant 208,Gambling,France,Low,8.96,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00006845,2026-04-28 17:18:50,CUST000305,Ethan Khan,United Kingdom,Low,Corporate,Verified,0,ACC001212,Current,Dormant,MER000017,Gambling Merchant 017,Gambling,Spain,Low,8.96,EUR,Branch,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00009299,2026-03-05 12:11:00,CUST000142,Fatima Smith,India,Medium,Retail,Verified,0,ACC001219,Current,Active,MER000136,Money Transfer Merchant 136,Money Transfer,Germany,Low,8.96,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00003767,2026-06-24 06:41:45,CUST000626,Noah Robinson,Canada,Low,Retail,Verified,0,ACC000235,Current,Active,MER000102,Gambling Merchant 102,Gambling,Singapore,Low,8.89,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00009107,2026-02-16 09:10:00,CUST000838,Noah Wilson,Italy,Low,Retail,Verified,0,ACC000329,Business,Active,MER000029,Money Transfer Merchant 029,Money Transfer,Canada,Low,8.85,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00008302,2026-06-07 23:56:51,CUST000609,Mia Green,Singapore,Low,Corporate,Verified,0,ACC000348,Current,Active,MER000017,Gambling Merchant 017,Gambling,Spain,Low,8.83,GBP,Mobile Banking,Transfer,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00003876,2026-05-17 19:10:50,CUST000342,James Ali,United Arab Emirates,Medium,Retail,Verified,0,ACC000046,Current,Active,MER000102,Gambling Merchant 102,Gambling,Singapore,Low,8.81,GBP,Branch,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00000254,2026-05-25 05:44:52,CUST000164,Ethan Smith,Spain,Low,SME,Verified,0,ACC000512,Current,Active,MER000107,Gambling Merchant 107,Gambling,India,Medium,8.76,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00004532,2026-03-11 14:28:09,CUST000265,Amelia Patel,Singapore,Low,Retail,Verified,0,ACC000601,Savings,Active,MER000215,Crypto Exchange Merchant 215,Crypto Exchange,Spain,Low,8.63,USD,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00003731,2026-02-06 13:28:06,CUST000605,Ali Wilson,France,Low,Retail,Verified,0,ACC000654,Current,Active,MER000108,Money Transfer Merchant 108,Money Transfer,United Arab Emirates,Medium,8.36,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00008431,2026-06-25 04:49:41,CUST000172,Ali Wilson,United Arab Emirates,Medium,Retail,Verified,0,ACC001191,Current,Active,MER000155,Subscription Merchant 155,Subscription,Turkey,High,8.31,GBP,E-Commerce,Purchase,Completed,1,0,1,0,1,0,0,0,,,1,38,Medium,P3,1,HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY,3,2026-07-11T20:43:40
TXN00005855,2026-03-17 21:22:14,CUST000113,Sophia Young,Italy,Low,Private Banking,Verified,0,ACC001043,Business,Active,MER000250,Gambling Merchant 250,Gambling,Germany,Low,8.1,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00000885,2026-01-23 01:19:26,CUST000827,Adam Hall,Turkey,High,Retail,Verified,0,ACC001077,Current,Active,MER000079,Online Marketplace Merchant 079,Online Marketplace,United Kingdom,Low,7.98,GBP,Branch,Purchase,Completed,1,0,1,0,1,0,0,0,,,1,38,Medium,P3,1,HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY,3,2026-07-11T20:43:40
TXN00000906,2026-02-15 13:37:45,CUST000604,Oliver Patel,Singapore,Low,Retail,Verified,0,ACC001273,Current,Active,MER000239,Crypto Exchange Merchant 239,Crypto Exchange,France,Low,7.96,EUR,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00007852,2026-01-29 07:20:44,CUST000287,Mia Khan,France,Low,Retail,Verified,0,ACC001220,Current,Active,MER000174,Gambling Merchant 174,Gambling,United States,Low,7.92,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00006345,2026-05-17 11:00:04,CUST000815,Aisha Young,United Arab Emirates,Medium,Retail,Verified,0,ACC000880,Savings,Active,MER000224,Crypto Exchange Merchant 224,Crypto Exchange,France,Low,7.82,USD,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00000671,2026-04-11 22:15:23,CUST000748,Daniel Khan,France,Low,Retail,Verified,0,ACC000330,Savings,Active,MER000250,Gambling Merchant 250,Gambling,Germany,Low,7.72,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00004339,2026-01-26 17:18:29,CUST000600,Oliver Miller,Netherlands,Low,Retail,Verified,0,ACC000848,Current,Active,MER000219,Money Transfer Merchant 219,Money Transfer,United Kingdom,Low,7.51,GBP,E-Commerce,Transfer,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00005791,2026-03-09 08:50:47,CUST000409,Adam Wright,India,Medium,Retail,Verified,0,ACC001188,Current,Active,MER000150,Gambling Merchant 150,Gambling,Germany,Low,7.5,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00001144,2026-05-22 22:54:08,CUST000172,Ali Wilson,United Arab Emirates,Medium,Retail,Verified,0,ACC001191,Current,Active,MER000052,Gambling Merchant 052,Gambling,Canada,Low,7.44,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00004322,2026-05-21 08:55:09,CUST000707,Sophia Ahmed,Spain,Low,Retail,Verified,0,ACC001008,Current,Active,MER000107,Gambling Merchant 107,Gambling,India,Medium,7.43,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00004633,2026-04-14 20:38:19,CUST000813,Adam Ali,United States,Low,Retail,Verified,0,ACC000768,Business,Active,MER000234,Gambling Merchant 234,Gambling,Germany,Low,7.42,GBP,Card Present,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00009337,2026-06-19 04:24:54,CUST000442,Lucas Wright,Nigeria,High,Retail,Verified,0,ACC000136,Current,Active,MER000089,Travel Merchant 089,Travel,United Kingdom,Low,7.38,EUR,Branch,Transfer,Completed,1,0,1,0,1,0,0,0,,,1,38,Medium,P3,1,HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY,3,2026-07-11T20:43:40
TXN00005164,2026-01-24 21:46:44,CUST000602,Daniel Brown,Italy,Low,Retail,Verified,0,ACC000566,Current,Dormant,MER000147,Gambling Merchant 147,Gambling,United Arab Emirates,Medium,7.16,USD,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00005814,2026-02-25 18:30:14,CUST000992,Amelia Patel,United Arab Emirates,Medium,Private Banking,Verified,0,ACC001229,Current,Active,MER000136,Money Transfer Merchant 136,Money Transfer,Germany,Low,7.14,USD,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00008288,2026-04-07 16:17:03,CUST000313,Hannah Brown,Canada,Low,SME,Verified,0,ACC001235,Current,Active,MER000094,Crypto Exchange Merchant 094,Crypto Exchange,United States,Low,7.12,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00000603,2026-04-20 21:44:54,CUST000271,Oliver Patel,Italy,Low,Retail,Verified,0,ACC000749,Current,Active,MER000055,Money Transfer Merchant 055,Money Transfer,Spain,Low,6.99,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00007611,2026-01-15 08:37:48,CUST000183,Zara Ahmed,Singapore,Low,SME,Verified,0,ACC001037,Current,Active,MER000011,Money Transfer Merchant 011,Money Transfer,Germany,Low,6.99,USD,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00009480,2026-01-25 04:04:05,CUST000124,Daniel Hall,Nigeria,High,Retail,Verified,0,ACC000566,Current,Dormant,MER000104,Pharmacy Merchant 104,Pharmacy,Netherlands,Low,6.77,EUR,Card Present,Purchase,Completed,1,0,1,0,1,0,0,0,,,1,38,Medium,P3,1,HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY,3,2026-07-11T20:43:40
TXN00009675,2026-05-03 23:19:42,CUST000633,James Clarke,United Kingdom,Low,SME,Verified,0,ACC000096,Current,Active,MER000112,Crypto Exchange Merchant 112,Crypto Exchange,Pakistan,Medium,6.66,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
TXN00008885,2026-07-04 22:11:23,CUST000833,Lucas Thomas,Canada,Low,SME,Verified,0,ACC001026,Current,Active,MER000249,Crypto Exchange Merchant 249,Crypto Exchange,Singapore,Low,6.65,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0,,,0,38,Medium,P3,1,HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,3,2026-07-11T20:43:40
