ml_alert_id,ml_alert_status,ml_alert_type,ml_alert_priority,ml_alert_owner,ml_recommended_action,transaction_id,transaction_timestamp,customer_id,full_name,account_id,merchant_id,merchant_name,merchant_category,amount,currency,channel,status,rule_based_risk_score,risk_band,alert_priority,ml_anomaly_score,anomaly_score_percentile,ml_anomaly_flag,ml_anomaly_band,ml_reason_codes,combined_risk_signal,suspicious_label,ml_scored_at
ML-ANOMALY-000593,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007114,2026-05-22 04:38:29,CUST000534,Aisha Thomas,ACC000213,MER000181,Restaurants Merchant 181,Restaurants,263.05,GBP,Mobile Banking,Reversed,43,Medium,P3,-0.005455272540115463,94.08,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000594,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00006972,2026-02-25 18:20:51,CUST000764,Grace Ali,ACC000758,MER000146,Restaurants Merchant 146,Restaurants,42.98,USD,ATM,Completed,33,Medium,P3,-0.005469386286463762,94.07,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000595,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00002881,2026-07-04 04:58:47,CUST000679,Hannah Taylor,ACC000861,MER000071,Luxury Goods Merchant 071,Luxury Goods,51.12,GBP,E-Commerce,Completed,100,Critical,P1,-0.005511092805080109,94.06,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; WATCHLIST_LINKED_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000596,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007197,2026-03-13 04:09:07,CUST000052,Maya Ahmed,ACC000717,MER000090,Travel Merchant 090,Travel,2924.2,GBP,ATM,Completed,48,Medium,P3,-0.005646806353293177,94.05,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000597,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00009377,2026-01-28 19:11:25,CUST000710,Leo Walker,ACC000591,MER000246,Cash Withdrawal Merchant 246,Cash Withdrawal,47.41,GBP,Card Present,Pending,72,High,P2,-0.0056788017990824224,94.04,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000598,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00006148,2026-07-01 03:03:10,CUST000836,Adam Ahmed,ACC001195,MER000213,Pharmacy Merchant 213,Pharmacy,5762.29,GBP,API,Completed,45,Medium,P3,-0.005696198359104843,94.03,0,Medium,UNUSUALLY_HIGH_AMOUNT; UNUSUAL_TRANSACTION_HOUR; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000599,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00004087,2026-05-23 21:44:04,CUST000718,Zara Walker,ACC000975,MER000105,Cash Withdrawal Merchant 105,Cash Withdrawal,2844.27,USD,API,Completed,62,High,P2,-0.005714266026092374,94.02,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000600,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007735,2026-05-07 08:39:05,CUST000878,Zara Ali,ACC000484,MER000011,Money Transfer Merchant 011,Money Transfer,25.09,GBP,E-Commerce,Failed,43,Medium,P3,-0.005715676036249895,94.01,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000601,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00009019,2026-04-19 19:12:36,CUST000577,Mia Young,ACC000504,MER000210,Gambling Merchant 210,Gambling,147.93,USD,ATM,Completed,61,High,P2,-0.005835795121365006,94.0,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000602,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008799,2026-05-27 07:46:50,CUST000059,Noah Wilson,ACC000521,MER000028,Fuel Merchant 028,Fuel,5149.05,GBP,E-Commerce,Completed,48,Medium,P3,-0.005947710722288946,93.99,0,Medium,UNUSUALLY_HIGH_AMOUNT; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000603,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00004744,2026-06-05 09:28:39,CUST000549,Maya Smith,ACC000828,MER000198,Pharmacy Merchant 198,Pharmacy,49.66,GBP,Branch,Completed,93,Critical,P1,-0.005947977764522494,93.98,0,Medium,CROSS_BORDER_PATTERN; WATCHLIST_LINKED_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000604,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008861,2026-07-07 03:47:35,CUST000664,Oliver Hall,ACC000981,MER000115,Fuel Merchant 115,Fuel,2264.52,GBP,Card Present,Completed,61,High,P2,-0.005961682917204225,93.97,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000605,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00009453,2026-05-16 03:43:19,CUST000563,Sophia Miller,ACC000969,MER000176,Cash Withdrawal Merchant 176,Cash Withdrawal,2781.89,GBP,E-Commerce,Completed,67,High,P2,-0.00598413075624904,93.96,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000606,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00004209,2026-03-29 10:10:59,CUST000580,Muhammad Ali,ACC000716,MER000164,Gambling Merchant 164,Gambling,37.8,GBP,Mobile Banking,Completed,100,Critical,P1,-0.005999798152657387,93.95,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000607,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003734,2026-07-04 01:09:52,CUST000934,Aisha Young,ACC000278,MER000204,Subscription Merchant 204,Subscription,94.63,GBP,Mobile Banking,Pending,10,Low,No Alert,-0.006006977758641563,93.94,0,Medium,UNUSUAL_TRANSACTION_HOUR; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000608,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003511,2026-05-02 19:03:36,CUST000013,Leo Hussain,ACC000447,MER000172,Luxury Goods Merchant 172,Luxury Goods,45.27,GBP,API,Completed,57,High,P2,-0.006072853565657899,93.93,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000609,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00009282,2026-06-28 00:09:10,CUST000445,Isabella Ali,ACC001127,MER000162,Hotels Merchant 162,Hotels,102.21,GBP,ATM,Completed,43,Medium,P3,-0.0060948480076755684,93.92,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000610,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00004713,2026-05-06 00:41:33,CUST000333,Maya Green,ACC000535,MER000161,Crypto Exchange Merchant 161,Crypto Exchange,16.09,GBP,Branch,Completed,86,Critical,P1,-0.0061242413722807365,93.91,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000611,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008794,2026-03-01 21:47:30,CUST000044,Lucas Walker,ACC001277,MER000220,Hotels Merchant 220,Hotels,55.73,GBP,Card Present,Completed,48,Medium,P3,-0.0061480095392779655,93.9,0,Medium,CROSS_BORDER_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000612,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007478,2026-03-10 20:07:13,CUST000580,Muhammad Ali,ACC000527,MER000137,Cash Withdrawal Merchant 137,Cash Withdrawal,147.22,USD,API,Completed,84,Critical,P1,-0.00620718448590718,93.89,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000613,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00004265,2026-05-24 18:39:45,CUST000598,Leo Thomas,ACC000268,MER000130,Restaurants Merchant 130,Restaurants,51.95,GBP,Branch,Completed,28,Low,No Alert,-0.00621091619609071,93.88,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000614,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00006982,2026-06-06 15:58:44,CUST000614,Leo Ahmed,ACC000360,MER000120,Online Marketplace Merchant 120,Online Marketplace,14.4,USD,ATM,Completed,33,Medium,P3,-0.006279611638409177,93.87,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000615,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008811,2026-05-02 05:13:55,CUST000738,Muhammad Clarke,ACC000263,MER000174,Gambling Merchant 174,Gambling,16.21,GBP,API,Reversed,93,Critical,P1,-0.006434789055713375,93.86,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; WATCHLIST_LINKED_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000616,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008888,2026-06-22 00:06:24,CUST000205,Adam Brown,ACC000443,MER000100,Electronics Merchant 100,Electronics,46.87,GBP,ATM,Completed,43,Medium,P3,-0.006469551239140947,93.85,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000617,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00002232,2026-05-17 10:57:30,CUST000560,Zara Green,ACC000098,MER000069,Pharmacy Merchant 069,Pharmacy,2970.97,GBP,Card Present,Completed,33,Medium,P3,-0.0064915311102816675,93.84,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000618,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00006113,2026-03-11 02:00:05,CUST000641,Ethan Hussain,ACC001059,MER000199,Travel Merchant 199,Travel,3240.29,GBP,API,Completed,66,High,P2,-0.00650280697199368,93.83,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000619,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008019,2026-06-01 21:28:36,CUST000211,Adam Taylor,ACC000716,MER000030,Hotels Merchant 030,Hotels,19.28,GBP,Mobile Banking,Pending,28,Low,No Alert,-0.006516293231494941,93.82,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000620,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00006083,2026-07-01 03:11:38,CUST000886,Oliver Patel,ACC001154,MER000006,Money Transfer Merchant 006,Money Transfer,86.23,GBP,E-Commerce,Completed,56,High,P2,-0.006517760455273969,93.81,0,Medium,UNUSUAL_TRANSACTION_HOUR; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000621,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007373,2026-06-03 03:58:37,CUST000552,James Brown,ACC000555,MER000130,Restaurants Merchant 130,Restaurants,36.88,EUR,Branch,Completed,58,High,P2,-0.006548378605776173,93.8,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000622,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00004227,2026-02-07 03:03:03,CUST000826,Fatima Ahmed,ACC000664,MER000184,Travel Merchant 184,Travel,18.43,GBP,Card Present,Pending,20,Low,No Alert,-0.006582964667285696,93.79,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000623,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007541,2026-06-15 15:14:30,CUST000700,Fatima Taylor,ACC000574,MER000184,Travel Merchant 184,Travel,42.58,EUR,Branch,Pending,10,Low,No Alert,-0.006592515612519501,93.78,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000624,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00001235,2026-04-15 17:58:38,CUST000879,Fatima Hussain,ACC000550,MER000080,Cash Withdrawal Merchant 080,Cash Withdrawal,4043.21,GBP,Mobile Banking,Completed,95,Critical,P1,-0.006683888312763564,93.77,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000625,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00001608,2026-03-10 13:09:41,CUST000820,Mia Miller,ACC000929,MER000088,Luxury Goods Merchant 088,Luxury Goods,167.56,USD,Branch,Pending,24,Low,No Alert,-0.006736729450946721,93.76,0,Medium,HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000626,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00005323,2026-06-21 15:36:29,CUST000546,Adam Hussain,ACC000459,MER000038,Cash Withdrawal Merchant 038,Cash Withdrawal,17.36,EUR,Branch,Pending,34,Medium,P3,-0.006906206954997107,93.75,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000627,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00000840,2026-05-15 02:47:38,CUST000740,Adam Jones,ACC000539,MER000164,Gambling Merchant 164,Gambling,36.0,EUR,Branch,Completed,66,High,P2,-0.0069415842427930086,93.74,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000628,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00001566,2026-06-11 04:26:00,CUST000339,Daniel Patel,ACC000408,MER000197,Groceries Merchant 197,Groceries,102.51,EUR,Card Present,Failed,25,Low,No Alert,-0.006950573548368921,93.73,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000629,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007657,2026-02-02 01:48:53,CUST000855,Aisha Young,ACC000200,MER000109,Groceries Merchant 109,Groceries,3.98,GBP,API,Reversed,48,Medium,P3,-0.007129140125028632,93.72,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000630,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00000915,2026-06-11 22:43:54,CUST000017,Ali Green,ACC000836,MER000038,Cash Withdrawal Merchant 038,Cash Withdrawal,111.87,GBP,Branch,Failed,39,Medium,P3,-0.0071351919581199574,93.71,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000631,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003655,2026-07-08 01:03:35,CUST000292,Leo Jones,ACC000021,MER000174,Gambling Merchant 174,Gambling,36.89,GBP,Branch,Failed,73,High,P2,-0.007139192828729324,93.7,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000632,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003536,2026-02-14 02:07:11,CUST000996,Grace Wright,ACC001073,MER000032,Travel Merchant 032,Travel,83.11,EUR,API,Completed,25,Low,No Alert,-0.007157746941446663,93.69,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000633,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00002652,2026-03-14 00:06:25,CUST000393,Mia Brown,ACC000378,MER000044,Fuel Merchant 044,Fuel,68.22,EUR,E-Commerce,Pending,20,Low,No Alert,-0.007256317507969179,93.68,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000634,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00002764,2026-01-21 03:28:32,CUST000501,Ali Wright,ACC001251,MER000228,Hotels Merchant 228,Hotels,3552.18,GBP,ATM,Completed,48,Medium,P3,-0.0072834292322181415,93.67,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000635,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00004276,2026-04-04 13:33:13,CUST000842,Sophia Walker,ACC000517,MER000085,Hotels Merchant 085,Hotels,26.03,EUR,ATM,Completed,33,Medium,P3,-0.007346358770370376,93.66,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000636,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003340,2026-06-29 02:29:54,CUST000123,Daniel Ali,ACC000019,MER000228,Hotels Merchant 228,Hotels,29.41,GBP,Branch,Reversed,25,Low,No Alert,-0.007426104759874375,93.65,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
